Company;Date;Open;High;Low;Close;Volume;Ex-Dividend;Split Ratio;Adj. Open;Adj. High;Adj. Low;Adj. Close;Adj. Volume
T Mobile;6/10/17;61.63;62.63;61.6;62.41;4124683.0;0.0;1.0;61.63;62.63;61.6;62.41;4124683.0
T Mobile;5/10/17;61.51;62.09;61.32;61.52;3926840.0;0.0;1.0;61.51;62.09;61.32;61.52;3926840.0
T Mobile;4/10/17;61.42;62.25;61.28;61.5;5678057.0;0.0;1.0;61.42;62.25;61.28;61.5;5678057.0
T Mobile;3/10/17;61.56;61.99;61.4;61.68;3890108.0;0.0;1.0;61.56;61.99;61.4;61.68;3890108.0
T Mobile;2/10/17;61.34;61.78;61.07;61.52;3483175.0;0.0;1.0;61.34;61.78;61.07;61.52;3483175.0
T Mobile;29/9/17;62.13;62.44;61.4;61.66;4957589.0;0.0;1.0;62.13;62.44;61.4;61.66;4957589.0
T Mobile;28/9/17;62.12;62.25;61.69;61.92;4316164.0;0.0;1.0;62.12;62.25;61.69;61.92;4316164.0
T Mobile;27/9/17;63.03;63.17;62.38;62.39;3780501.0;0.0;1.0;63.03;63.17;62.38;62.39;3780501.0
T Mobile;26/9/17;63.06;63.36;62.77;63.03;2941362.0;0.0;1.0;63.06;63.36;62.77;63.03;2941362.0
T Mobile;25/9/17;64.11;64.469;62.8;62.89;5962941.0;0.0;1.0;64.11;64.469;62.8;62.89;5962941.0
T Mobile;22/9/17;63.85;64.53;63.41;64.06;6618504.0;0.0;1.0;63.85;64.53;63.41;64.06;6618504.0
T Mobile;21/9/17;63.74;63.99;63.22;63.39;1882327.0;0.0;1.0;63.74;63.99;63.22;63.39;1882327.0
T Mobile;20/9/17;65.32;65.47;63.09;63.52;4539189.0;0.0;1.0;65.32;65.47;63.09;63.52;4539189.0
T Mobile;19/9/17;62.01;65.46;61.33;65.42;11696179.0;0.0;1.0;62.01;65.46;61.33;65.42;11696179.0
T Mobile;18/9/17;60.95;61.99;60.75;61.8;4715770.0;0.0;1.0;60.95;61.99;60.75;61.8;4715770.0
T Mobile;15/9/17;61.33;61.89;60.73;61.17;5431888.0;0.0;1.0;61.33;61.89;60.73;61.17;5431888.0
T Mobile;14/9/17;62.47;62.61;61.08;61.17;4857224.0;0.0;1.0;62.47;62.61;61.08;61.17;4857224.0
T Mobile;13/9/17;62.93;63.43;62.59;62.8;2410669.0;0.0;1.0;62.93;63.43;62.59;62.8;2410669.0
T Mobile;12/9/17;63.01;63.76;62.59;62.98;1504511.0;0.0;1.0;63.01;63.76;62.59;62.98;1504511.0
T Mobile;11/9/17;63.16;63.5;62.76;63.03;2150190.0;0.0;1.0;63.16;63.5;62.76;63.03;2150190.0
T Mobile;8/9/17;63.4;63.54;62.585;62.74;2048919.0;0.0;1.0;63.4;63.54;62.585;62.74;2048919.0
T Mobile;7/9/17;64.01;64.16;63.14;63.34;1785721.0;0.0;1.0;64.01;64.16;63.14;63.34;1785721.0
T Mobile;6/9/17;63.81;64.15;63.14;63.79;2639164.0;0.0;1.0;63.81;64.15;63.14;63.79;2639164.0
T Mobile;5/9/17;64.17;64.46;63.27;63.64;2164004.0;0.0;1.0;64.17;64.46;63.27;63.64;2164004.0
T Mobile;1/9/17;64.78;64.86;64.04;64.16;1413543.0;0.0;1.0;64.78;64.86;64.04;64.16;1413543.0
T Mobile;31/8/17;64.25;64.76;64.15;64.71;2277302.0;0.0;1.0;64.25;64.76;64.15;64.71;2277302.0
T Mobile;30/8/17;63.47;64.37;63.43;64.25;1341090.0;0.0;1.0;63.47;64.37;63.43;64.25;1341090.0
T Mobile;29/8/17;63.31;63.74;63.08;63.47;1240913.0;0.0;1.0;63.31;63.74;63.08;63.47;1240913.0
T Mobile;28/8/17;64.0;64.0;63.57;63.72;1192080.0;0.0;1.0;64.0;64.0;63.57;63.72;1192080.0
T Mobile;25/8/17;64.12;64.45;63.72;63.74;2189550.0;0.0;1.0;64.12;64.45;63.72;63.74;2189550.0
T Mobile;24/8/17;63.96;64.32;63.73;63.97;1973068.0;0.0;1.0;63.96;64.32;63.73;63.97;1973068.0
T Mobile;23/8/17;64.2;64.36;63.881;64.0;1720119.0;0.0;1.0;64.2;64.36;63.881;64.0;1720119.0
T Mobile;22/8/17;63.21;64.5;63.05;64.355;2429386.0;0.0;1.0;63.21;64.5;63.05;64.355;2429386.0
T Mobile;21/8/17;63.49;63.49;62.56;62.83;2133493.0;0.0;1.0;63.49;63.49;62.56;62.83;2133493.0
T Mobile;18/8/17;62.87;63.47;62.71;63.0;1411329.0;0.0;1.0;62.87;63.47;62.71;63.0;1411329.0
T Mobile;17/8/17;64.0;64.12;62.975;62.99;2374311.0;0.0;1.0;64.0;64.12;62.975;62.99;2374311.0
T Mobile;16/8/17;63.75;64.48;63.55;64.28;2034684.0;0.0;1.0;63.75;64.48;63.55;64.28;2034684.0
T Mobile;15/8/17;63.79;64.0;63.41;63.88;2352476.0;0.0;1.0;63.79;64.0;63.41;63.88;2352476.0
T Mobile;14/8/17;64.19;64.19;63.67;63.78;2386885.0;0.0;1.0;64.19;64.19;63.67;63.78;2386885.0
T Mobile;11/8/17;62.45;63.65;62.24;63.61;2442200.0;0.0;1.0;62.45;63.65;62.24;63.61;2442200.0
T Mobile;10/8/17;63.31;63.94;62.12;62.47;2976867.0;0.0;1.0;63.31;63.94;62.12;62.47;2976867.0
T Mobile;9/8/17;63.63;639.499;63.19;63.8;2127804.0;0.0;1.0;63.63;639.499;63.19;63.8;2127804.0
T Mobile;8/8/17;64.04;64.37;63.65;63.9;1853097.0;0.0;1.0;64.04;64.37;63.65;63.9;1853097.0
T Mobile;7/8/17;64.85;65.0;64.15;64.26;3518315.0;0.0;1.0;64.85;65.0;64.15;64.26;3518315.0
T Mobile;4/8/17;63.94;64.53;63.56;64.52;3293148.0;0.0;1.0;63.94;64.53;63.56;64.52;3293148.0
T Mobile;3/8/17;63.72;63.93;63.15;63.73;3092617.0;0.0;1.0;63.72;63.93;63.15;63.73;3092617.0
T Mobile;2/8/17;63.22;63.725;62.75;63.63;3350601.0;0.0;1.0;63.22;63.725;62.75;63.63;3350601.0
T Mobile;1/8/17;62.1;63.465;61.61;63.07;5472355.0;0.0;1.0;62.1;63.465;61.61;63.07;5472355.0
T Mobile;31/7/17;62.25;62.51;61.09;61.66;3569586.0;0.0;1.0;62.25;62.51;61.09;61.66;3569586.0
T Mobile;28/7/17;61.41;61.85;61.11;61.78;2751969.0;0.0;1.0;61.41;61.85;61.11;61.78;2751969.0
T Mobile;27/7/17;62.39;62.75;61.43;61.62;3158499.0;0.0;1.0;62.39;62.75;61.43;61.62;3158499.0
T Mobile;26/7/17;62.34;62.88;62.285;62.39;2679527.0;0.0;1.0;62.34;62.88;62.285;62.39;2679527.0
T Mobile;25/7/17;62.5;62.82;62.25;62.36;3971780.0;0.0;1.0;62.5;62.82;62.25;62.36;3971780.0
T Mobile;24/7/17;62.39;63.06;62.25;62.53;3529208.0;0.0;1.0;62.39;63.06;62.25;62.53;3529208.0
T Mobile;21/7/17;61.28;62.73;61.08;62.58;6933738.0;0.0;1.0;61.28;62.73;61.08;62.58;6933738.0
T Mobile;20/7/17;63.85;64.03;61.08;61.12;13480994.0;0.0;1.0;63.85;64.03;61.08;61.12;13480994.0
T Mobile;19/7/17;61.51;62.08;61.13;61.97;5647018.0;0.0;1.0;61.51;62.08;61.13;61.97;5647018.0
T Mobile;18/7/17;61.61;61.75;60.91;61.39;4481926.0;0.0;1.0;61.61;61.75;60.91;61.39;4481926.0
T Mobile;17/7/17;61.04;61.735;60.75;61.38;3233328.0;0.0;1.0;61.04;61.735;60.75;61.38;3233328.0
T Mobile;14/7/17;61.21;61.72;60.62;61.24;4877566.0;0.0;1.0;61.21;61.72;60.62;61.24;4877566.0
T Mobile;13/7/17;61.5;61.73;60.745;60.91;2415526.0;0.0;1.0;61.5;61.73;60.745;60.91;2415526.0
T Mobile;12/7/17;61.7;61.88;60.89;61.51;3039508.0;0.0;1.0;61.7;61.88;60.89;61.51;3039508.0
T Mobile;11/7/17;60.74;61.47;60.665;61.23;3144362.0;0.0;1.0;60.74;61.47;60.665;61.23;3144362.0
T Mobile;10/7/17;60.07;60.89;59.685;60.8;3961223.0;0.0;1.0;60.07;60.89;59.685;60.8;3961223.0
T Mobile;7/7/17;59.45;60.16;59.26;60.01;3266657.0;0.0;1.0;59.45;60.16;59.26;60.01;3266657.0
T Mobile;6/7/17;59.56;59.89;59.13;59.45;5477825.0;0.0;1.0;59.56;59.89;59.13;59.45;5477825.0
T Mobile;5/7/17;59.88;60.32;59.38;59.95;6169319.0;0.0;1.0;59.88;60.32;59.38;59.95;6169319.0
T Mobile;3/7/17;60.74;60.85;59.9;60.0;1637424.0;0.0;1.0;60.74;60.85;59.9;60.0;1637424.0
T Mobile;30/6/17;60.88;61.0;59.94;60.62;4165450.0;0.0;1.0;60.88;61.0;59.94;60.62;4165450.0
T Mobile;29/6/17;61.19;61.255;59.59;60.3;7177451.0;0.0;1.0;61.19;61.255;59.59;60.3;7177451.0
T Mobile;28/6/17;61.01;615.377;60.84;61.48;3138927.0;0.0;1.0;61.01;615.377;60.84;61.48;3138927.0
T Mobile;27/6/17;61.25;625.399;60.72;61.01;10246628.0;0.0;1.0;61.25;625.399;60.72;61.01;10246628.0
T Mobile;26/6/17;63.6;63.79;63.12;63.15;1580398.0;0.0;1.0;63.6;63.79;63.12;63.15;1580398.0
T Mobile;23/6/17;63.48;63.81;63.34;63.4;1767655.0;0.0;1.0;63.48;63.81;63.34;63.4;1767655.0
T Mobile;22/6/17;63.63;63.96;63.26;63.56;4179772.0;0.0;1.0;63.63;63.96;63.26;63.56;4179772.0
T Mobile;21/6/17;63.85;64.07;63.25;63.57;3193795.0;0.0;1.0;63.85;64.07;63.25;63.57;3193795.0
T Mobile;20/6/17;63.8;64.53;62.76;63.98;6202068.0;0.0;1.0;63.8;64.53;62.76;63.98;6202068.0
T Mobile;19/6/17;63.6;64.025;63.3;64.01;2930186.0;0.0;1.0;63.6;64.025;63.3;64.01;2930186.0
T Mobile;16/6/17;63.27;63.81;62.47;63.13;7304382.0;0.0;1.0;63.27;63.81;62.47;63.13;7304382.0
T Mobile;15/6/17;62.77;63.73;62.46;63.6;3851590.0;0.0;1.0;62.77;63.73;62.46;63.6;3851590.0
T Mobile;14/6/17;63.91;64.1;62.85;63.27;2986171.0;0.0;1.0;63.91;64.1;62.85;63.27;2986171.0
T Mobile;13/6/17;64.76;65.1;63.7;64.01;4471250.0;0.0;1.0;64.76;65.1;63.7;64.01;4471250.0
T Mobile;12/6/17;63.56;64.78;63.52;64.67;3511221.0;0.0;1.0;63.56;64.78;63.52;64.67;3511221.0
T Mobile;9/6/17;65.71;65.71;62.75;63.84;6314249.0;0.0;1.0;65.71;65.71;62.75;63.84;6314249.0
T Mobile;8/6/17;66.04;66.25;65.0;65.69;5008669.0;0.0;1.0;66.04;66.25;65.0;65.69;5008669.0
T Mobile;7/6/17;66.35;66.43;654.997;65.92;3009679.0;0.0;1.0;66.35;66.43;654.997;65.92;3009679.0
T Mobile;6/6/17;67.2;67.49;66.025;66.11;4339009.0;0.0;1.0;67.2;67.49;66.025;66.11;4339009.0
T Mobile;5/6/17;68.31;68.5;672.903;67.4;3120275.0;0.0;1.0;68.31;68.5;672.903;67.4;3120275.0
T Mobile;2/6/17;67.93;68.42;67.77;68.32;1824990.0;0.0;1.0;67.93;68.42;67.77;68.32;1824990.0
T Mobile;1/6/17;67.42;67.93;66.98;67.9;1928601.0;0.0;1.0;67.42;67.93;66.98;67.9;1928601.0
T Mobile;31/5/17;67.08;67.56;66.776;67.42;5080444.0;0.0;1.0;67.08;67.56;66.776;67.42;5080444.0
T Mobile;30/5/17;67.61;68.075;66.95;67.08;2823098.0;0.0;1.0;67.61;68.075;66.95;67.08;2823098.0
T Mobile;26/5/17;67.88;68.045;67.52;67.8;2276364.0;0.0;1.0;67.88;68.045;67.52;67.8;2276364.0
T Mobile;25/5/17;67.83;68.44;67.72;67.86;2217004.0;0.0;1.0;67.83;68.44;67.72;67.86;2217004.0
T Mobile;24/5/17;67.82;67.94;67.05;67.89;2475678.0;0.0;1.0;67.82;67.94;67.05;67.89;2475678.0
T Mobile;23/5/17;67.53;67.88;67.1;67.62;2099038.0;0.0;1.0;67.53;67.88;67.1;67.62;2099038.0
T Mobile;22/5/17;66.33;67.24;66.25;67.22;2729319.0;0.0;1.0;66.33;67.24;66.25;67.22;2729319.0
T Mobile;19/5/17;66.71;67.07;66.0;66.37;4970022.0;0.0;1.0;66.71;67.07;66.0;66.37;4970022.0
T Mobile;18/5/17;63.75;66.27;63.63;65.72;4931614.0;0.0;1.0;63.75;66.27;63.63;65.72;4931614.0
T Mobile;17/5/17;65.44;66.44;63.81;63.91;5942789.0;0.0;1.0;65.44;66.44;63.81;63.91;5942789.0
T Mobile;16/5/17;65.65;66.28;65.5;65.91;3090244.0;0.0;1.0;65.65;66.28;65.5;65.91;3090244.0
T Mobile;15/5/17;65.61;65.85;65.01;65.69;3101791.0;0.0;1.0;65.61;65.85;65.01;65.69;3101791.0
T Mobile;12/5/17;66.83;66.87;65.25;65.55;3729776.0;0.0;1.0;66.83;66.87;65.25;65.55;3729776.0
T Mobile;11/5/17;66.06;66.31;65.17;65.81;3021643.0;0.0;1.0;66.06;66.31;65.17;65.81;3021643.0
T Mobile;10/5/17;66.94;67.63;65.94;66.0;5932190.0;0.0;1.0;66.94;67.63;65.94;66.0;5932190.0
T Mobile;9/5/17;65.98;66.06;65.16;65.5;3383498.0;0.0;1.0;65.98;66.06;65.16;65.5;3383498.0
T Mobile;8/5/17;66.84;67.072;65.83;66.15;3794369.0;0.0;1.0;66.84;67.072;65.83;66.15;3794369.0
T Mobile;5/5/17;65.79;66.49;65.32;66.49;2677006.0;0.0;1.0;65.79;66.49;65.32;66.49;2677006.0
T Mobile;4/5/17;65.48;65.63;64.91;65.48;3221936.0;0.0;1.0;65.48;65.63;64.91;65.48;3221936.0
T Mobile;3/5/17;66.82;67.14;65.09;65.35;6259821.0;0.0;1.0;66.82;67.14;65.09;65.35;6259821.0
T Mobile;2/5/17;68.56;68.88;66.57;66.94;3682526.0;0.0;1.0;68.56;68.88;66.57;66.94;3682526.0
T Mobile;1/5/17;67.83;68.4;67.45;68.31;3455471.0;0.0;1.0;67.83;68.4;67.45;68.31;3455471.0
T Mobile;28/4/17;67.79;67.87;66.97;67.27;3660666.0;0.0;1.0;67.79;67.87;66.97;67.27;3660666.0
T Mobile;27/4/17;67.66;68.19;67.5;67.74;2839573.0;0.0;1.0;67.66;68.19;67.5;67.74;2839573.0
T Mobile;26/4/17;67.69;677.609;67.14;67.58;3529156.0;0.0;1.0;67.69;677.609;67.14;67.58;3529156.0
T Mobile;25/4/17;66.0;67.45;65.26;67.35;6519918.0;0.0;1.0;66.0;67.45;65.26;67.35;6519918.0
T Mobile;24/4/17;65.03;65.97;64.97;65.93;5525634.0;0.0;1.0;65.03;65.97;64.97;65.93;5525634.0
T Mobile;21/4/17;65.24;65.24;64.53;64.7;4858289.0;0.0;1.0;65.24;65.24;64.53;64.7;4858289.0
T Mobile;20/4/17;65.21;65.41;64.78;64.81;2612092.0;0.0;1.0;65.21;65.41;64.78;64.81;2612092.0
T Mobile;19/4/17;65.05;65.51;64.82;65.13;3405602.0;0.0;1.0;65.05;65.51;64.82;65.13;3405602.0
T Mobile;18/4/17;64.82;65.33;64.575;64.61;1977813.0;0.0;1.0;64.82;65.33;64.575;64.61;1977813.0
T Mobile;17/4/17;64.5;64.97;64.21;64.94;2387784.0;0.0;1.0;64.5;64.97;64.21;64.94;2387784.0
T Mobile;13/4/17;64.15;64.36;63.7;64.04;2275266.0;0.0;1.0;64.15;64.36;63.7;64.04;2275266.0
T Mobile;12/4/17;63.77;64.0;63.5;63.92;1549193.0;0.0;1.0;63.77;64.0;63.5;63.92;1549193.0
T Mobile;11/4/17;63.84;64.02;63.45;63.93;2524360.0;0.0;1.0;63.84;64.02;63.45;63.93;2524360.0
T Mobile;10/4/17;63.89;64.26;62.38;63.89;2386227.0;0.0;1.0;63.89;64.26;62.38;63.89;2386227.0
T Mobile;7/4/17;63.27;64.145;63.14;63.58;2507205.0;0.0;1.0;63.27;64.145;63.14;63.58;2507205.0
T Mobile;6/4/17;62.35;63.33;622.232;63.24;6159983.0;0.0;1.0;62.35;63.33;622.232;63.24;6159983.0
T Mobile;5/4/17;63.76;64.0;63.38;63.5;2958458.0;0.0;1.0;63.76;64.0;63.38;63.5;2958458.0
T Mobile;4/4/17;63.32;63.94;632.606;63.68;2605265.0;0.0;1.0;63.32;63.94;632.606;63.68;2605265.0
T Mobile;3/4/17;64.2;64.32;62.97;63.55;4087809.0;0.0;1.0;64.2;64.32;62.97;63.55;4087809.0
T Mobile;31/3/17;64.95;65.35;641.825;64.59;4431770.0;0.0;1.0;64.95;65.35;641.825;64.59;4431770.0
T Mobile;30/3/17;64.75;65.21;64.29;65.13;2954193.0;0.0;1.0;64.75;65.21;64.29;65.13;2954193.0
T Mobile;29/3/17;64.39;65.08;63.97;64.74;3681697.0;0.0;1.0;64.39;65.08;63.97;64.74;3681697.0
T Mobile;28/3/17;64.0;64.42;63.64;64.23;3404197.0;0.0;1.0;64.0;64.42;63.64;64.23;3404197.0
T Mobile;27/3/17;63.92;64.28;63.65;64.22;2595963.0;0.0;1.0;63.92;64.28;63.65;64.22;2595963.0
T Mobile;24/3/17;63.54;64.76;63.26;64.17;4322745.0;0.0;1.0;63.54;64.76;63.26;64.17;4322745.0
T Mobile;23/3/17;63.14;63.7;62.89;63.12;2169075.0;0.0;1.0;63.14;63.7;62.89;63.12;2169075.0
T Mobile;22/3/17;62.68;63.58;62.49;63.27;4034534.0;0.0;1.0;62.68;63.58;62.49;63.27;4034534.0
T Mobile;21/3/17;62.98;63.43;62.34;62.47;3416426.0;0.0;1.0;62.98;63.43;62.34;62.47;3416426.0
T Mobile;20/3/17;63.39;63.55;62.75;63.11;2092661.0;0.0;1.0;63.39;63.55;62.75;63.11;2092661.0
T Mobile;17/3/17;62.99;63.79;62.65;63.5;4563006.0;0.0;1.0;62.99;63.79;62.65;63.5;4563006.0
T Mobile;16/3/17;63.09;63.19;62.07;62.39;2882741.0;0.0;1.0;63.09;63.19;62.07;62.39;2882741.0
T Mobile;15/3/17;61.61;63.08;61.44;62.99;5470720.0;0.0;1.0;61.61;63.08;61.44;62.99;5470720.0
T Mobile;14/3/17;61.8;62.04;61.14;61.35;2309579.0;0.0;1.0;61.8;62.04;61.14;61.35;2309579.0
T Mobile;13/3/17;61.51;61.98;61.12;61.84;3604188.0;0.0;1.0;61.51;61.98;61.12;61.84;3604188.0
T Mobile;10/3/17;61.58;61.865;60.88;61.48;4446033.0;0.0;1.0;61.58;61.865;60.88;61.48;4446033.0
T Mobile;9/3/17;61.48;61.68;60.83;61.14;6050280.0;0.0;1.0;61.48;61.68;60.83;61.14;6050280.0
T Mobile;8/3/17;61.42;621.991;61.36;61.41;4697206.0;0.0;1.0;61.42;621.991;61.36;61.41;4697206.0
T Mobile;7/3/17;62.53;62.87;61.375;61.63;3738761.0;0.0;1.0;62.53;62.87;61.375;61.63;3738761.0
T Mobile;6/3/17;63.16;63.5;62.51;62.84;3363677.0;0.0;1.0;63.16;63.5;62.51;62.84;3363677.0
T Mobile;3/3/17;62.22;63.61;62.0;63.56;4357562.0;0.0;1.0;62.22;63.61;62.0;63.56;4357562.0
T Mobile;2/3/17;62.2;62.86;61.67;62.54;3688096.0;0.0;1.0;62.2;62.86;61.67;62.54;3688096.0
T Mobile;1/3/17;62.66;62.97;62.185;62.34;3777302.0;0.0;1.0;62.66;62.97;62.185;62.34;3777302.0
T Mobile;28/2/17;62.25;62.89;61.7;62.53;4297878.0;0.0;1.0;62.25;62.89;61.7;62.53;4297878.0
T Mobile;27/2/17;61.31;62.18;60.791;62.17;6179957.0;0.0;1.0;61.31;62.18;60.791;62.17;6179957.0
T Mobile;24/2/17;62.1;62.58;61.72;62.21;4570798.0;0.0;1.0;62.1;62.58;61.72;62.21;4570798.0
T Mobile;23/2/17;63.22;63.35;61.95;62.07;5342185.0;0.0;1.0;63.22;63.35;61.95;62.07;5342185.0
T Mobile;22/2/17;63.27;63.47;62.62;63.08;2655124.0;0.0;1.0;63.27;63.47;62.62;63.08;2655124.0
T Mobile;21/2/17;63.41;63.61;62.33;63.2;5579085.0;0.0;1.0;63.41;63.61;62.33;63.2;5579085.0
T Mobile;17/2/17;60.54;65.41;59.89;63.92;13430310.0;0.0;1.0;60.54;65.41;59.89;63.92;13430310.0
T Mobile;16/2/17;61.19;61.4;60.32;60.61;3852075.0;0.0;1.0;61.19;61.4;60.32;60.61;3852075.0
T Mobile;15/2/17;61.47;61.8;60.725;61.295;9362416.0;0.0;1.0;61.47;61.8;60.725;61.295;9362416.0
T Mobile;14/2/17;61.24;62.84;59.51;61.6;17976424.0;0.0;1.0;61.24;62.84;59.51;61.6;17976424.0
T Mobile;13/2/17;60.59;61.0;60.032;60.9;11670065.0;0.0;1.0;60.59;61.0;60.032;60.9;11670065.0
T Mobile;10/2/17;62.16;62.535;61.4;62.39;3829662.0;0.0;1.0;62.16;62.535;61.4;62.39;3829662.0
T Mobile;9/2/17;61.71;62.42;61.71;62.25;3171467.0;0.0;1.0;61.71;62.42;61.71;62.25;3171467.0
T Mobile;8/2/17;61.5;62.62;61.33;61.89;5555094.0;0.0;1.0;61.5;62.62;61.33;61.89;5555094.0
T Mobile;7/2/17;61.03;62.05;60.61;61.89;3369774.0;0.0;1.0;61.03;62.05;60.61;61.89;3369774.0
T Mobile;6/2/17;61.13;61.38;60.89;60.96;3762045.0;0.0;1.0;61.13;61.38;60.89;60.96;3762045.0
T Mobile;3/2/17;61.25;61.71;60.81;61.36;5141014.0;0.0;1.0;61.25;61.71;60.81;61.36;5141014.0
T Mobile;2/2/17;62.89;62.96;60.42;61.15;6004409.0;0.0;1.0;62.89;62.96;60.42;61.15;6004409.0
T Mobile;1/2/17;62.26;63.65;62.24;63.26;8937496.0;0.0;1.0;62.26;63.65;62.24;63.26;8937496.0
T Mobile;31/1/17;61.25;62.62;61.19;62.27;4502211.0;0.0;1.0;61.25;62.62;61.19;62.27;4502211.0
T Mobile;30/1/17;61.91;62.08;60.59;61.13;5359778.0;0.0;1.0;61.91;62.08;60.59;61.13;5359778.0
T Mobile;27/1/17;63.68;63.68;61.68;62.42;6294873.0;0.0;1.0;63.68;63.68;61.68;62.42;6294873.0
T Mobile;26/1/17;61.11;63.64;61.1;63.37;12440292.0;0.0;1.0;61.11;63.64;61.1;63.37;12440292.0
T Mobile;25/1/17;60.2;60.99;59.84;60.74;4003285.0;0.0;1.0;60.2;60.99;59.84;60.74;4003285.0
T Mobile;24/1/17;60.01;60.57;59.62;60.22;3903013.0;0.0;1.0;60.01;60.57;59.62;60.22;3903013.0
T Mobile;23/1/17;60.77;60.86;60.11;60.24;3560521.0;0.0;1.0;60.77;60.86;60.11;60.24;3560521.0
T Mobile;20/1/17;60.54;60.73;59.51;59.62;3911818.0;0.0;1.0;60.54;60.73;59.51;59.62;3911818.0
T Mobile;19/1/17;58.52;60.64;58.44;60.07;6036421.0;0.0;1.0;58.52;60.64;58.44;60.07;6036421.0
T Mobile;18/1/17;57.54;58.85;57.39;58.66;5317671.0;0.0;1.0;57.54;58.85;57.39;58.66;5317671.0
T Mobile;17/1/17;57.25;58.14;568.901;57.05;4115157.0;0.0;1.0;57.25;58.14;568.901;57.05;4115157.0
T Mobile;13/1/17;57.25;57.85;56.69;57.19;1973738.0;0.0;1.0;57.25;57.85;56.69;57.19;1973738.0
T Mobile;12/1/17;57.4;57.5;56.57;57.15;2286344.0;0.0;1.0;57.4;57.5;56.57;57.15;2286344.0
T Mobile;11/1/17;58.54;58.94;57.28;57.46;4718211.0;0.0;1.0;58.54;58.94;57.28;57.46;4718211.0
T Mobile;10/1/17;55.72;58.84;55.3;58.74;5458290.0;0.0;1.0;55.72;58.84;55.3;58.74;5458290.0
T Mobile;9/1/17;56.57;56.99;56.27;56.67;3329740.0;0.0;1.0;56.57;56.99;56.27;56.67;3329740.0
T Mobile;6/1/17;57.87;581.399;56.64;56.77;4776635.0;0.0;1.0;57.87;581.399;56.64;56.77;4776635.0
T Mobile;5/1/17;58.77;59.42;57.08;57.61;5427228.0;0.0;1.0;58.77;59.42;57.08;57.61;5427228.0
T Mobile;4/1/17;58.36;59.46;58.035;58.82;5540609.0;0.0;1.0;58.36;59.46;58.035;58.82;5540609.0
T Mobile;3/1/17;58.1;58.91;57.75;58.32;3004143.0;0.0;1.0;58.1;58.91;57.75;58.32;3004143.0
T Mobile;30/12/16;57.86;58.01;57.08;57.51;2119966.0;0.0;1.0;57.86;58.01;57.08;57.51;2119966.0
T Mobile;29/12/16;58.07;58.69;57.96;58.05;1671921.0;0.0;1.0;58.07;58.69;57.96;58.05;1671921.0
T Mobile;28/12/16;58.43;58.43;57.95;58.0;1392483.0;0.0;1.0;58.43;58.43;57.95;58.0;1392483.0
T Mobile;27/12/16;58.1;58.55;58.03;58.32;1609369.0;0.0;1.0;58.1;58.55;58.03;58.32;1609369.0
T Mobile;23/12/16;57.76;58.31;576.033;58.02;1184187.0;0.0;1.0;57.76;58.31;576.033;58.02;1184187.0
T Mobile;22/12/16;58.42;58.42;57.46;58.08;1103620.0;0.0;1.0;58.42;58.42;57.46;58.08;1103620.0
T Mobile;21/12/16;58.48;58.48;57.72;57.82;1618065.0;0.0;1.0;58.48;58.48;57.72;57.82;1618065.0
T Mobile;20/12/16;57.82;58.295;57.8;58.06;1410350.0;0.0;1.0;57.82;58.295;57.8;58.06;1410350.0
T Mobile;19/12/16;57.23;58.25;57.05;57.8;1926807.0;0.0;1.0;57.23;58.25;57.05;57.8;1926807.0
T Mobile;16/12/16;57.53;57.66;56.625;57.01;3430889.0;0.0;1.0;57.53;57.66;56.625;57.01;3430889.0
T Mobile;15/12/16;56.85;57.75;56.31;57.25;3231897.0;0.0;1.0;56.85;57.75;56.31;57.25;3231897.0
T Mobile;14/12/16;56.75;57.18;56.251;56.55;3298295.0;0.0;1.0;56.75;57.18;56.251;56.55;3298295.0
T Mobile;13/12/16;56.56;57.08;56.43;56.65;3327214.0;0.0;1.0;56.56;57.08;56.43;56.65;3327214.0
T Mobile;12/12/16;56.65;56.8;55.871;56.13;4155715.0;0.0;1.0;56.65;56.8;55.871;56.13;4155715.0
T Mobile;9/12/16;58.58;58.645;56.59;56.74;3406193.0;0.0;1.0;58.58;58.645;56.59;56.74;3406193.0
T Mobile;8/12/16;58.4;59.19;57.98;58.55;4156062.0;0.0;1.0;58.4;59.19;57.98;58.55;4156062.0
T Mobile;7/12/16;56.69;58.47;55.95;58.39;7593989.0;0.0;1.0;56.69;58.47;55.95;58.39;7593989.0
T Mobile;6/12/16;55.02;56.69;54.52;55.99;7616299.0;0.0;1.0;55.02;56.69;54.52;55.99;7616299.0
T Mobile;5/12/16;54.6;55.2;54.55;55.02;1999547.0;0.0;1.0;54.6;55.2;54.55;55.02;1999547.0
T Mobile;2/12/16;54.62;54.82;53.83;54.44;3087884.0;0.0;1.0;54.62;54.82;53.83;54.44;3087884.0
T Mobile;1/12/16;54.11;54.53;537.801;54.26;4414072.0;0.0;1.0;54.11;54.53;537.801;54.26;4414072.0
T Mobile;30/11/16;55.46;560.918;54.21;54.21;5207510.0;0.0;1.0;55.46;560.918;54.21;54.21;5207510.0
T Mobile;29/11/16;54.98;55.84;54.78;55.39;3816919.0;0.0;1.0;54.98;55.84;54.78;55.39;3816919.0
T Mobile;28/11/16;54.68;55.03;54.02;54.98;4236977.0;0.0;1.0;54.68;55.03;54.02;54.98;4236977.0
